category_no,category_name,parent_category_no
553340,薬草系,402948
553342,香草系,402948
553344,ティ系,402948
552537,キットソン,403822
552538,キャスキッドソン,403822
552539,ゴヤール,403822
552540,マーク・ジェイコブス,403822
406974,靴下,550004
403979,レインシューズ,553036
403725,レディース靴下,553295
553457,5分丈～,403933
553458,7分丈～,403933
553461,10分丈～,403933
553467,その他丈,403933
553467,その他丈,403933
402486,乗馬,554977
554999,骨盤用,402776
407974,ギャバ配合,550090
407980,しそ油配合,550090
407984,スイカ糖配合,550090
407986,リボース配合,550090
407987,茶カテキン配合,550090
407991,トコトリエノール配合,550090
408002,フキエキス配合,550090
408003,ヘム鉄配合,550090
408004,ポリフェノール配合,550090
408026,イチョウ葉エキス配合,550090
408038,クロレラ配合,550090
551588,フルーツケース,406984
551589,ゴムバンド,406984
551590,マグボトル,406987
551591,ボトルケース,406987
551592,部品,406987
555067,カンカン帽,403732
555068,パナマ帽,403732
403731,レッグウォーマー,555089
551847,my箸,407057
403866,タンクトップ,555086
403871,カーディガン・ボレロ,555086
403890,ベスト,555086
403923,トレーナー,555086
403911,福袋,555100
403933,スパッツ・レギンス,555089
555114,ワイヤー,404021
555115,フォーム,404021
555116,フローラテープ,404021
555117,プリザーブドフラワー花材,404021
555118,アレンジメント用花器,404021
555151,アイムス,404094
555152,スペシフィック,404094
555153,ヒルズ,404094
555154,ロイヤルカナン,404094
551857,アイザックバレンチノ,407471
551858,ヴァベーネ,407471
551859,COGU,407497
551860,サルバトーレマーラ,407505
551861,GSX,407505
551862,シーレーン,407505
551863,シャルルホーゲル,407505
551864,ジョン・ハリソン,407505
551865,スカーゲン,407505
551871,タウン&カントリー,407542
551872,ダコタ,407542
555293,アイムス,404149
551873,ニクソン,407570
555294,スペシフィック,404149
555295,ヒルズ,404149
555296,ロイヤルカナン,404149
551879,バガリー,407573
551880,フィッチェ,407573
551881,フルボ,407573
551882,ブルッキアーナ,407573
551883,ベンラス,407573
551884,ボーノ,407573
551885,ポリス,407573
551886,ボスタ,407573
551887,ロベルタスカルパ,407591
551888,アイザックバレンチノ,407613
551889,アレサンドラオーラ,407613
551890,アンクラーク,407613
551891,ヴァベーネ,407613
551892,COGU,407615
551893,サルバトーレマーラ,407618
551894,GSX,407618
551895,シャルルホーゲル,407618
551896,ジョン・ハリソン,407618
551897,ジルスチュアート,407618
551898,スカーゲン,407618
551901,タウン&カントリー,407621
551902,ニクソン,407623
551908,バガリー,407625
551909,ポリス,407625
555573,クラブマン,404335
409492,その他,550502
409514,その他,550535
409491,アラレア,550570
409493,カスタノスペルマム,550570
409494,カラテア,550570
409496,観音竹,550570
409497,キャニフォリウム,550570
409498,クッカバラ,550570
409500,クロトン,550570
409501,ケンチャヤシ,550570
409503,コバルトシダ,550570
409504,コルディリネ,550570
409505,ザミア,550570
409506,ザミオクルカス,550570
409507,サンシモン,550570
409512,シーグレープ,550570
409513,シッサス,550570
409515,ジャワビロウ,550570
409516,シュロチク,550570
409517,シルクジャスミン,550570
409521,タビビトノキ,550570
409523,チャメドレア,550570
409524,ツピダンサス,550570
409530,バオバブ,550570
409531,バナナ,550570
409533,ビカクシダ,550570
409535,ヒメヤシ,550570
409546,その他,550560
409536,フィカス,550570
409539,フィロデンドロン,550570
409540,フェニックス,550570
409542,ブルーアイス,550570
409543,ポリシャス,550570
409544,ホンコンカポック,550570
409545,マングローブ,550570
409547,ユーカリ,550570
409548,ユッカ,550570
401389,鍋蓋,558945
401374,その他,558998
401375,その他,559038
401376,その他,559042
401378,その他,559046
401379,その他,559071
401380,その他,559075
401381,その他,559079
401382,その他,559083
401383,その他,559087
401384,その他,559091
401385,その他,559095
409304,長袖,551180
401386,その他,559099
401387,その他,559103
409318,長袖,551182
401388,その他,559115
559119,～20cm,401389
559123,21cm～25cm,401389
559127,26cm～30cm,401389
559131,31cm～35cm,401389
559135,36cm～,401389
404834,その他,555698
401398,その他,559203
401399,その他,559207
401400,その他,559211
401401,その他,559215
401404,その他,559231
555722,富良野メロン,404942
555723,プリンスメロン,404942
555724,クインシーメロン,404942
553859,ジグソーパズル用,406942
408156,シュナップス,553330
408179,アクアヴィット,553330
408946,その他,552564
558716,アイレ,402801
558717,オフテクス,402801
558718,シンシア,402801
558719,シード,402801
558720,メニコン,402801
558721,アイレ,402810
558722,クーパービジョン,402810
558723,シンシア,402810
558724,ロート,402810
558725,旭化成アイミー,402816
558726,アルファコーポレーション,402816
558727,エイコー,402816
558728,HOYA,402816
558729,クーパービジョン,402819
558730,シード,402819
558731,ロート,402819
408949,その他,552638
408891,マネークリップ,552710
554322,その他・素材,407301
554326,シルバー,407309
554345,その他・素材,407327
554347,その他・素材,407344
554351,その他・素材,407340
554349,その他・素材,407351
554353,その他・素材,407355
554355,その他・素材,407369
409395,その他,553036
557218,AUBE,405258
557219,DHC,405258
557220,KATE,405258
557221,RMK,405258
557222,SK-II,405258
557223,アクアレーベル,405258
557224,アネッサ,405258
557225,アユーラ,405258
557226,イプサ,405258
557227,インテグレート,405258
557228,ヴィセ,405258
557229,エスト,405258
557230,エスプリーク・プレシャス,405258
557232,エリザベスアーデン,405258
557233,キオラ,405258
557234,クレ・ド・ポー・ボーテ,405258
557235,コスメデコルテ,405258
557236,コフレドール,405258
557237,ザ・ボディショップ,405258
557238,シスレー,405258
557239,ジルスチュアート,405258
557240,ソフィーナ,405258
557241,ドクターシーラボ,405258
557242,ブルジョワ,405258
557243,ベネフィーク,405258
557245,ボビイ・ブラウン,405258
557246,マキアージュ,405258
557247,マジョリカマジョルカ,405258
557248,ラヴーシュカ,405258
557249,リバイタル,405258
557250,ルナソル,405258
557251,ロクシタン,405258
553120,ブラウン,409554
553121,クリーム・ベージュ,409554
553122,ブルー・パープル,409554
553123,グリーン,409554
409579,苗物,553126
403832,福袋,558879
558905,パンプス,403979
558906,ブーツ,403979
558924,デッキシューズ,403965
558925,ドライビングシューズ,403965
558926,スリッポン,403965
558927,モカシン,403965
559285,その他,403933
409982,FAX,553242
558215,DHC,405373
558216,KATE,405373
558217,RMK,405373
558218,アユーラ,405373
558220,イヴ・サンローラン,405373
558222,インテグレート,405373
558225,エスト,405373
558226,エレガンス,405373
558227,クラランス,405373
558228,クリスチャン・ディオール,405373
558230,コーセー,405373
558231,コスメデコルテ,405373
558232,コフレドール,405373
558234,ジバンシィ,405373
558235,ジルスチュアート,405373
558236,ソニア・リキエル,405373
558238,ブルジョワ,405373
558241,ポーラ,405373
558242,マキアージュ,405373
558243,マジョリカマジョルカ,405373
558246,ランコム,405373
558247,ルナソル,405373
562872,超時空要塞マクロス,400916
562873,TIGER&BUNNY,400916
562874,東方project,400916
560098,オリジナル,403822
412225,エネループ電池,551720
412226,エネループ電池,551720
555066,麦わら帽子,408920
409073,スカートスーツ,555091
409096,3点セット,555091
560106,ドクターズケア,404094
560107,ビルバッグ,404094
560108,森乳サンワールド,404094
560109,ユーカヌバ,404094
409120,ワンピーススーツ,555091
409143,リクルートスーツ,555091
409148,オーダーメイドスーツ,555091
560150,ドクターズケア,404149
560151,ビルバッグ,404149
560152,森乳サンワールド,404149
560153,ユーカヌバ,404149
404172,金魚,560194
409352,ポロシャツ,555086
409365,水着,555100
409382,アウトドアウエア,555100
555141,プレート,409613
560754,クーペ,404335
560755,クロスオーバー,404335
560908,ローバー ミニ,404335
403311,マッコリ,562052
562631,アルファコーポレーション,402801
562632,アルファコーポレーション,402810
562633,アイレ,402816
562634,ホヤ,402819
562635,紙パンツ用パッド,402842
562636,テープ止め用パッド,402842
563193,ザックカバー,402289
563193,ザックカバー,402289
407057,お弁当グッズ,558944
402825,ウレタンマットレス,563223
562542,フットカバー,403725
562543,ルームソックス,403725
562543,ルームソックス,403725
407051,浄水ポット,559248
407051,浄水ポット,559248
404832,その他,561815
404830,その他,561825
404831,その他,561858
404833,その他,561868
558735,ファシル,408088
555834,辣油,410999
558734,シンシア,408099
558734,シンシア,408099
404996,板チョコレート,562626
405018,その他,562625
405019,ポテトチップス,562625
405027,ガム,562625
409065,学生服,558879
558880,上着,409065
409329,ハーフパンツ,558846
558865,クライミングショーツ,409329
558866,パッチワークショーツ,409329
558867,カーゴショーツ,409329
558868,ナイロンショーツ,409329
558869,ワークショーツ,409329
558870,ミリタリーショーツ,409329
409335,水着,558879
559974,無糖,408254
559978,微糖,408254
559983,加糖,408254
559987,カフェオレ,408254
559954,ストレートティー,408307
